Fecha,Precio_Cierre,Volumen_24h,Cap_Mercado,Volatilidad_30d
22-01-29,0.143,48327531.0195,6910836.9357885,0.041
22-01-30,0.1391,48248673.1056,6711390.42898896,0.041
22-01-31,0.1415,50863765.1392,7197222.7671968,0.041
22-02-01,0.1423,53367321.6631,7594169.87265913,0.041
22-02-02,0.137,69462097.1151,9516307.3047687,0.041
22-02-03,0.1379,52515119.2962,7241834.95094598,0.04
22-02-04,0.1478,79672789.3674,11775638.26850172,0.042
22-02-05,0.1469,78083669.3031,11470491.02062539,0.042
22-02-06,0.1539,106084049.9773,16326335.291506471,0.043
22-02-07,0.1653,293541596.5885,48522425.91607905,0.045
22-02-08,0.1581,204348469.3536,32307493.004804157,0.044
22-02-09,0.1594,109484358.685,17451806.774389,0.042
22-02-10,0.1514,143685718.0366,21754017.71074124,0.042
22-02-11,0.1446,105560457.2996,15264042.12552216,0.041
22-02-12,0.1444,82327832.1591,11888138.96377404,0.039
22-02-13,0.148,241312989.5697,35714322.4563156,0.04
22-02-14,0.1457,131524397.0247,19163104.64649879,0.039
22-02-15,0.1517,89684396.7507,13605122.98708119,0.04
22-02-16,0.1487,64397688.0138,9575936.20765206,0.039
22-02-17,0.1383,106248232.2278,14694130.51710474,0.041
22-02-18,0.1386,86323668.0815,11964460.3960959,0.041
22-02-19,0.1409,96251390.2328,13561820.88380152,0.037
22-02-20,0.1366,69748594.557,9527658.0164862,0.036
22-02-21,0.1282,136174984.9356,17457633.06874392,0.036
22-02-22,0.1313,91140316.2741,11966723.52678933,0.036
22-02-23,0.1273,80213055.0623,10211121.909430789,0.035
22-02-24,0.1241,285892016.455516,35479199.242129534,0.036
22-02-25,0.1276,99339704.0152,12675746.23233952,0.036
22-02-26,0.1276,67936605.6052,8668710.87522352,0.036
22-02-27,0.1229,79466421.6328,9766423.218671119,0.036
22-02-28,0.1335,93226670.4512,12445760.5052352,0.04
22-03-01,0.134,123564983.0935,16557707.734529002,0.039
22-03-02,0.133,89853516.1337,11950517.6457821,0.039
22-03-03,0.1297,68490030.5126,8883156.957484221,0.039
22-03-04,0.1226,83001834.0509,10176024.85464034,0.04
22-03-05,0.125,39959043.8724,4994880.48405,0.038
22-03-06,0.1207,47420631.5594,5723670.22921958,0.038
22-03-07,0.1167,60797673.3187,7095088.47629229,0.037
22-03-08,0.117,64282780.3031,7521085.295462701,0.034
22-03-09,0.1215,65487819.9602,7956770.125164299,0.035
22-03-10,0.1169,65399400.457,7645189.913423301,0.035
22-03-11,0.1155,47332538.5095,5466908.19784725,0.034
22-03-12,0.1147,24944582.4179,2861143.60333313,0.033
22-03-13,0.1114,45696820.4437,5090625.79742818,0.034
22-03-14,0.1139,109293070.661,12448480.7482879,0.034
22-03-15,0.1126,46852675.1383,5275611.220572581,0.034
22-03-16,0.1171,62626458.849,7333558.3312179,0.034
22-03-17,0.1163,52079343.9242,6056827.69838446,0.033
22-03-18,0.1191,50225238.4235,5981825.89623885,0.032
22-03-19,0.1236,82752666.0781,10228229.52725316,0.033
22-03-20,0.1191,51233957.8634,6101964.38153094,0.033
22-03-21,0.1192,48265946.8891,5753300.86918072,0.033
22-03-22,0.1224,78763665.2956,9640672.63218144,0.031
22-03-23,0.1298,143902569.424,18678553.5112352,0.033
22-03-24,0.1368,295002518.0014,40356344.46259152,0.033
22-03-25,0.1308,159055133.6597,20804411.482688762,0.034
22-03-26,0.136,103966571.1626,14139453.6781136,0.035
22-03-27,0.1448,262487760.1338,38008227.667374246,0.036
22-03-28,0.1425,283833893.9669,40446329.89028324,0.036
22-03-29,0.1444,170284471.0566,24589077.62057304,0.033
22-03-30,0.1432,161160202.4198,23078140.98651536,0.033
22-03-31,0.1381,208348718.7568,28772958.060314078,0.033
22-04-01,0.1413,141710757.4801,20023730.031938132,0.033
22-04-02,0.1387,114155659.6984,15833390.00016808,0.031
22-04-03,0.1466,177342644.6458,25998431.70507428,0.033
22-04-04,0.1485,400091044.5882,59413520.121347696,0.032
22-04-05,0.1727,1051143328.0815,181532452.75967506,0.04
22-04-06,0.1433,798394034.0751,114409865.08296183,0.054
22-04-07,0.1459,274657540.8829,40072535.21481511,0.054
22-04-08,0.1424,327404865.7738,46622452.886189125,0.054
22-04-09,0.1442,85533936.6791,12333993.66912622,0.054
22-04-10,0.1482,402339087.5243,59626652.77110126,0.054
22-04-11,0.1341,295551510.5921,39633457.57040061,0.057
22-04-12,0.138,198763674.2482,27429387.046251602,0.057
22-04-13,0.1399,137393251.8626,19221315.93557774,0.057
22-04-14,0.1441,316371897.4894,45589190.428222544,0.057
22-04-15,0.1458,206421725.1436,30096287.52593688,0.057
22-04-16,0.1435,107920654.559,15486613.929216499,0.057
22-04-17,0.1392,98798237.2005,13752714.618309598,0.057
22-04-18,0.1402,166631673.4024,23361760.61101648,0.056
22-04-19,0.1425,114731377.7582,16349221.3305435,0.056
22-04-20,0.1407,198712438.6518,27958840.11830826,0.056
22-04-21,0.1362,121931727.0683,16607101.226702457,0.056
22-04-22,0.1363,78050873.8321,10638334.10331523,0.055
22-04-23,0.1339,45561190.4933,6100643.407052869,0.054
22-04-24,0.1317,69350563.4178,9133469.20212426,0.054
22-04-25,0.1581,1147372432.2386,181399581.53692266,0.063
22-04-26,0.1376,1069301464.5069,147135881.51614943,0.068
22-04-27,0.14,336123088.5247,47057232.393458,0.068
22-04-28,0.1375,209786452.3578,28845637.199197505,0.068
22-04-29,0.1349,277934350.0211,37493343.81784639,0.068
22-04-30,0.1274,164757599.6811,20990118.199372143,0.068
22-05-01,0.1327,158692847.4427,21058540.855646294,0.069
22-05-02,0.1308,103670354.2818,13560082.34005944,0.068
22-05-03,0.1295,78261051.8947,10134806.22036365,0.068
22-05-04,0.1359,131931283.3135,17929461.40230465,0.062
22-05-05,0.1282,218173969.8404,27969902.933539283,0.053
22-05-06,0.1278,116682459.5988,14912018.33672664,0.053
22-05-07,0.1275,117146687.0366,14936202.5971665,0.053
22-05-08,0.1241,96542930.9894,11980977.73578454,0.053
22-05-09,0.1019,239113759.3231294,24365692.075026885,0.063
22-05-10,0.108,210771372.329382,22763308.211573254,0.062
22-05-11,0.0853,440124665.1290712,37542633.93550977,0.074
22-05-12,0.0826,324180510.4073929,26777310.159650657,0.074
22-05-13,0.0881,232985182.6653,20525994.59281293,0.075
22-05-14,0.0894,106875054.287,9554629.8532578,0.075
22-05-15,0.0932,71273603.9508,6642699.88821456,0.076
22-05-16,0.088,59593088.4111,5244191.7801768,0.076
22-05-17,0.0903,56518959.3183,5103662.0264424905,0.077
22-05-18,0.0833,47920803.8084,3991802.9572397196,0.077
22-05-19,0.0866,45628823.8841,3951456.14836306,0.078
22-05-20,0.084,42242911.2553,3548404.5454452,0.078
22-05-21,0.0845,16839511.2088,1422938.6971436,0.078
22-05-22,0.0859,18116210.7432,1556182.50284088,0.078
22-05-23,0.0833,42231960.2234,3517922.28660922,0.078
22-05-24,0.0837,29793056.7447,2493678.84953139,0.069
22-05-25,0.083,34683533.0139,2878733.2401537,0.065
22-05-26,0.0779,68207421.01,5313358.096679,0.065
22-05-27,0.0816,161102847.6199,13145992.36578384,0.066
22-05-28,0.0818,44147605.091,3611274.0964438,0.067
22-05-29,0.0827,30139562.1843,2492541.79264161,0.066
22-05-30,0.088,103736341.96524,9128798.09294112,0.067
22-05-31,0.08591,118883517.63877,10213283.000346731,0.067
22-06-01,0.08105,179173789.19822,14522035.614515731,0.068
22-06-02,0.08277,77422479.03407,6408258.589649973,0.067
22-06-03,0.08029,58286787.39083,4679846.159609741,0.066
22-06-04,0.08187,41312175.35615,3382227.7964080004,0.067
22-06-05,0.08107,30371072.32997,2462182.833790668,0.067
22-06-06,0.0825,67215049.35909,5545241.572124925,0.067
22-06-07,0.08039,58834598.51563,4729713.3746714955,0.057
22-06-08,0.07927,42979808.21191,3407009.3969581057,0.056
22-06-09,0.07937,25765458.37242,2045004.4310189753,0.036
22-06-10,0.07539,45010854.55354,3393368.3247913807,0.037
22-06-11,0.06993,53683178.03036,3754064.639663075,0.037
22-06-12,0.06353,88779563.9790248,5640165.699587446,0.04
22-06-13,0.0542,183236473.6661945,9931416.872707741,0.047
22-06-14,0.05555,125432740.9097084,6967788.757534302,0.047
22-06-15,0.06285,128648902.12516,8085583.498566306,0.053
22-06-16,0.05523,94401491.76816,5213794.390355477,0.056
22-06-17,0.05689,39400049.44512,2241468.812932877,0.056
22-06-18,0.0529,78653187.16525,4160753.6010417254,0.056
22-06-19,0.06047,133346502.12006,8063462.983200029,0.063
22-06-20,0.06002,57195844.19724,3432894.568718345,0.062
22-06-21,0.06581,144904487.74883,9536164.3387505,0.065
